activity_date,sku_id,product_detail_views,add_to_cart,online_orders
2026-04-04,1024,21,1,1
2026-04-04,1025,28,2,2
2026-04-04,1026,25,1,0
2026-04-04,1027,20,3,1
2026-04-04,1028,15,0,0
2026-04-04,1029,21,2,1
2026-04-04,1030,17,3,1
2026-04-04,1031,21,2,1
2026-04-04,1032,24,3,0
2026-04-04,1033,33,2,0
2026-04-04,1034,20,1,0
2026-04-04,1035,25,1,0
2026-04-04,1036,30,1,0
2026-04-04,1037,18,2,1
2026-04-04,1038,15,2,1
2026-04-04,1039,20,1,0
2026-04-04,1040,24,4,2
2026-04-04,1041,18,3,2
2026-04-04,1042,15,4,0
2026-04-04,1043,14,0,0
2026-04-04,1044,24,1,0
2026-04-04,1045,13,2,0
2026-04-04,1046,20,1,0
2026-04-04,1047,22,2,1
2026-04-04,1048,12,1,0
2026-04-04,1049,21,0,0
2026-04-04,1050,14,1,0
2026-04-04,1051,14,1,0
2026-04-04,1052,16,0,0
2026-04-04,1053,21,0,0
2026-04-04,1054,17,0,0
2026-04-04,1055,11,1,0
2026-04-04,1056,13,2,0
2026-04-04,1057,21,3,0
2026-04-04,1058,14,1,0
2026-04-04,1059,10,0,0
2026-04-04,1060,14,1,0
2026-04-05,1001,24,3,1
2026-04-05,1002,27,0,0
2026-04-05,1003,30,3,1
2026-04-05,1004,26,2,0
2026-04-05,1005,32,3,0
2026-04-05,1006,23,2,0
2026-04-05,1007,34,4,1
2026-04-05,1008,29,1,0
2026-04-05,1009,36,4,1
2026-04-05,1010,27,1,0
2026-04-05,1011,29,1,0
2026-04-05,1012,26,4,1
2026-04-05,1013,31,1,0
2026-04-05,1014,24,3,0
2026-04-05,1015,16,2,2
2026-04-05,1016,28,2,1
2026-04-05,1017,23,4,0
2026-04-05,1018,26,4,1
2026-04-05,1019,26,4,0
2026-04-05,1020,35,5,2
2026-04-05,1021,23,0,0
2026-04-05,1022,27,4,0
2026-04-05,1023,28,2,1
2026-04-05,1024,29,5,1
2026-04-05,1025,16,0,0
2026-04-05,1026,22,3,1
2026-04-05,1027,29,4,1
2026-04-05,1028,19,3,1
2026-04-05,1029,20,0,0
2026-04-05,1030,26,3,0
2026-04-05,1031,27,2,0
2026-04-05,1032,24,1,0
2026-04-05,1033,18,0,0
2026-04-05,1034,27,2,0
2026-04-05,1035,29,2,2
2026-04-05,1036,22,2,0
2026-04-05,1037,25,1,0
2026-04-05,1038,29,3,1
2026-04-05,1039,20,2,2
2026-04-05,1040,18,1,1
2026-04-05,1041,17,0,0
2026-04-05,1042,10,0,0
2026-04-05,1043,9,0,0
2026-04-05,1044,20,2,1
2026-04-05,1045,19,1,0
2026-04-05,1046,13,1,0
2026-04-05,1047,18,0,0
2026-04-05,1048,11,1,0
2026-04-05,1049,23,4,1
2026-04-05,1050,22,1,0
2026-04-05,1051,18,0,0
2026-04-05,1052,11,0,0
2026-04-05,1053,13,0,0
2026-04-05,1054,11,1,0
2026-04-05,1055,11,2,0
2026-04-05,1056,15,0,0
2026-04-05,1057,15,1,0
2026-04-05,1058,10,0,0
2026-04-05,1059,14,0,0
2026-04-05,1060,12,2,1
2026-04-06,1001,21,3,0
2026-04-06,1002,26,4,1
2026-04-06,1003,31,8,2
2026-04-06,1004,35,1,0
2026-04-06,1005,39,3,1
2026-04-06,1006,26,6,3
2026-04-06,1007,26,4,2
2026-04-06,1008,30,4,0
2026-04-06,1009,26,0,0
2026-04-06,1010,22,1,0
2026-04-06,1011,35,4,1
2026-04-06,1012,23,4,1
2026-04-06,1013,19,6,1
2026-04-06,1014,23,2,1
2026-04-06,1015,24,3,3
2026-04-06,1016,16,1,1
2026-04-06,1017,14,2,0
2026-04-06,1018,27,1,0
2026-04-06,1019,31,1,1
2026-04-06,1020,28,3,1
2026-04-06,1021,21,0,0
2026-04-06,1022,17,0,0
2026-04-06,1023,22,1,0
2026-04-06,1024,23,2,0
2026-04-06,1025,19,0,0
2026-04-06,1026,14,2,0
2026-04-06,1027,17,3,1
2026-04-06,1028,18,2,1
2026-04-06,1029,15,2,1
2026-04-06,1030,28,3,2
2026-04-06,1031,33,2,0
2026-04-06,1032,23,0,0
2026-04-06,1033,33,2,0
2026-04-06,1034,28,1,0
2026-04-06,1035,26,2,0
2026-04-06,1036,26,1,1
2026-04-06,1037,19,2,0
2026-04-06,1038,23,2,1
2026-04-06,1039,18,3,1
2026-04-06,1040,24,1,1
2026-04-06,1041,22,0,0
2026-04-06,1042,17,2,1
2026-04-06,1043,19,0,0
2026-04-06,1044,12,1,0
2026-04-06,1045,13,0,0
2026-04-06,1046,21,1,0
2026-04-06,1047,13,1,1
2026-04-06,1048,8,0,0
2026-04-06,1049,15,1,0
2026-04-06,1050,18,3,3
2026-04-06,1051,5,0,0
2026-04-06,1052,10,1,0
2026-04-06,1053,9,0,0
2026-04-06,1054,14,0,0
2026-04-06,1055,12,1,1
2026-04-06,1056,17,1,0
2026-04-06,1057,21,1,0
2026-04-06,1058,17,0,0
2026-04-06,1059,11,0,0
2026-04-06,1060,8,1,0
2026-04-07,1001,28,3,0
2026-04-07,1002,16,4,1
2026-04-07,1003,15,0,0
2026-04-07,1004,28,5,3
2026-04-07,1005,24,1,0
2026-04-07,1006,23,1,0
2026-04-07,1007,36,0,0
2026-04-07,1008,34,6,3
2026-04-07,1009,26,4,1
2026-04-07,1010,23,0,0
2026-04-07,1011,23,3,1
2026-04-07,1012,22,1,0
2026-04-07,1013,22,1,0
2026-04-07,1014,23,2,1
2026-04-07,1015,23,4,1
2026-04-07,1016,25,2,2
2026-04-07,1017,26,2,0
2026-04-07,1018,34,4,1
2026-04-07,1019,26,3,3
2026-04-07,1020,35,5,2
2026-04-07,1021,25,2,1
2026-04-07,1022,24,0,0
2026-04-07,1023,22,3,2
2026-04-07,1024,23,2,0
2026-04-07,1025,17,1,0
2026-04-07,1026,15,1,0
2026-04-07,1027,23,2,0
2026-04-07,1028,17,2,0
2026-04-07,1029,33,3,1
2026-04-07,1030,26,0,0
2026-04-07,1031,29,2,1
2026-04-07,1032,24,0,0
2026-04-07,1033,33,2,0
2026-04-07,1034,23,0,0
2026-04-07,1035,17,1,0
2026-04-07,1036,17,0,0
2026-04-07,1037,33,1,0
2026-04-07,1038,19,3,2
2026-04-07,1039,19,1,0
2026-04-07,1040,21,1,0
2026-04-07,1041,25,1,0
2026-04-07,1042,22,5,1
2026-04-07,1043,16,0,0
2026-04-07,1044,23,2,0
2026-04-07,1045,16,0,0
2026-04-07,1046,12,4,1
2026-04-07,1047,15,0,0
2026-04-07,1048,20,2,0
2026-04-07,1049,21,1,1
2026-04-07,1050,18,1,1
2026-04-07,1051,14,2,1
2026-04-07,1052,15,5,1
2026-04-07,1053,10,1,0
2026-04-07,1054,17,1,0
2026-04-07,1055,16,2,0
2026-04-07,1056,16,0,0
2026-04-07,1057,13,1,1
2026-04-07,1058,26,2,0
2026-04-07,1059,12,0,0
2026-04-07,1060,11,1,0
2026-04-08,1001,24,1,0
2026-04-08,1002,29,3,0
2026-04-08,1003,29,1,0
2026-04-08,1004,23,1,0
2026-04-08,1005,21,1,0
2026-04-08,1006,37,1,0
2026-04-08,1007,33,4,1
2026-04-08,1008,32,4,0
2026-04-08,1009,38,2,0
2026-04-08,1010,24,3,0
2026-04-08,1011,24,4,0
2026-04-08,1012,23,2,1
2026-04-08,1013,21,4,2
2026-04-08,1014,30,1,0
2026-04-08,1015,31,2,0
2026-04-08,1016,25,2,2
2026-04-08,1017,33,5,2
2026-04-08,1018,24,2,0
2026-04-08,1019,36,3,1
2026-04-08,1020,23,3,0
2026-04-08,1021,20,3,2
2026-04-08,1022,22,4,1
2026-04-08,1023,26,1,0
2026-04-08,1024,20,0,0
2026-04-08,1025,29,2,1
2026-04-08,1026,19,1,1
2026-04-08,1027,22,2,0
2026-04-08,1028,20,2,1
2026-04-08,1029,16,1,0
2026-04-08,1030,21,1,0
2026-04-08,1031,22,1,0
2026-04-08,1032,23,1,0
2026-04-08,1033,17,1,0
2026-04-08,1034,28,3,1
2026-04-08,1035,15,1,0
2026-04-08,1036,22,2,1
2026-04-08,1037,23,1,0
2026-04-08,1038,23,1,0
2026-04-08,1039,13,2,0
2026-04-08,1040,28,4,1
2026-04-08,1041,17,0,0
2026-04-08,1042,20,3,1
2026-04-08,1043,14,2,0
2026-04-08,1044,19,0,0
2026-04-08,1045,14,1,0
2026-04-08,1046,14,1,0
2026-04-08,1047,19,2,0
2026-04-08,1048,14,0,0
2026-04-08,1049,18,1,0
2026-04-08,1050,27,0,0
2026-04-08,1051,17,1,0
2026-04-08,1052,22,1,0
2026-04-08,1053,9,0,0
2026-04-08,1054,15,2,0
2026-04-08,1055,16,2,0
2026-04-08,1056,14,2,0
2026-04-08,1057,15,3,2
2026-04-08,1058,15,0,0
2026-04-08,1059,8,0,0
2026-04-08,1060,16,2,1
2026-04-09,1001,32,3,1
2026-04-09,1002,17,2,1
2026-04-09,1003,29,1,0
2026-04-09,1004,32,1,0
2026-04-09,1005,30,6,3
2026-04-09,1006,16,0,0
2026-04-09,1007,27,1,0
2026-04-09,1008,28,2,0
2026-04-09,1009,24,1,0
2026-04-09,1010,37,4,2
2026-04-09,1011,39,6,2
2026-04-09,1012,23,7,2
2026-04-09,1013,16,1,1
2026-04-09,1014,28,3,0
2026-04-09,1015,25,1,0
2026-04-09,1016,22,1,0
2026-04-09,1017,25,2,1
2026-04-09,1018,20,2,0
2026-04-09,1019,17,2,0
2026-04-09,1020,31,2,1
2026-04-09,1021,22,6,3
2026-04-09,1022,23,2,0
2026-04-09,1023,16,0,0
2026-04-09,1024,19,1,1
2026-04-09,1025,33,3,0
2026-04-09,1026,23,1,0
2026-04-09,1027,20,0,0
2026-04-09,1028,34,5,2
2026-04-09,1029,28,5,0
2026-04-09,1030,29,5,2
2026-04-09,1031,29,0,0
2026-04-09,1032,23,1,0
2026-04-09,1033,33,0,0
2026-04-09,1034,19,0,0
2026-04-09,1035,22,1,0
2026-04-09,1036,26,3,2
2026-04-09,1037,26,2,0
2026-04-09,1038,15,0,0
2026-04-09,1039,28,1,0
2026-04-09,1040,14,1,0
2026-04-09,1041,17,2,0
2026-04-09,1042,15,1,0
2026-04-09,1043,21,3,3
2026-04-09,1044,27,2,1
2026-04-09,1045,16,0,0
2026-04-09,1046,23,0,0
2026-04-09,1047,13,1,1
2026-04-09,1048,14,1,0
2026-04-09,1049,16,2,1
2026-04-09,1050,8,1,1
2026-04-09,1051,18,1,0
2026-04-09,1052,10,0,0
2026-04-09,1053,13,1,0
2026-04-09,1054,26,3,0
2026-04-09,1055,18,0,0
2026-04-09,1056,8,0,0
2026-04-09,1057,12,1,0
2026-04-09,1058,15,1,1
2026-04-09,1059,10,0,0
2026-04-09,1060,22,1,1
2026-04-10,1001,28,2,0
2026-04-10,1002,25,1,1
2026-04-10,1003,27,3,1
2026-04-10,1004,34,5,0
2026-04-10,1005,29,6,1
2026-04-10,1006,25,2,0
2026-04-10,1007,19,0,0
2026-04-10,1008,26,5,0
2026-04-10,1009,25,3,0
2026-04-10,1010,22,2,0
2026-04-10,1011,24,2,2
2026-04-10,1012,24,2,0
2026-04-10,1013,23,4,2
2026-04-10,1014,29,1,0
2026-04-10,1015,14,1,0
2026-04-10,1016,26,5,1
2026-04-10,1017,16,3,0
2026-04-10,1018,24,1,0
2026-04-10,1019,25,3,1
2026-04-10,1020,26,3,1
2026-04-10,1021,14,0,0
2026-04-10,1022,22,2,2
2026-04-10,1023,26,2,1
2026-04-10,1024,27,5,1
2026-04-10,1025,25,1,0
2026-04-10,1026,23,2,0
2026-04-10,1027,19,1,0
2026-04-10,1028,17,0,0
2026-04-10,1029,18,1,1
2026-04-10,1030,22,0,0
2026-04-10,1031,23,1,1
2026-04-10,1032,20,1,0
2026-04-10,1033,27,0,0
2026-04-10,1034,24,1,0
2026-04-10,1035,19,2,1
2026-04-10,1036,22,3,0
2026-04-10,1037,19,3,0
2026-04-10,1038,22,3,1
2026-04-10,1039,29,0,0
2026-04-10,1040,26,2,1
2026-04-10,1041,18,1,0
2026-04-10,1042,17,4,2
2026-04-10,1043,15,1,0
2026-04-10,1044,17,3,1
2026-04-10,1045,10,0,0
2026-04-10,1046,21,2,1
2026-04-10,1047,26,2,0
2026-04-10,1048,16,0,0
2026-04-10,1049,26,2,2
2026-04-10,1050,16,1,1
2026-04-10,1051,17,0,0
2026-04-10,1052,20,1,1
2026-04-10,1053,11,3,0
2026-04-10,1054,21,1,0
2026-04-10,1055,23,2,2
2026-04-10,1056,14,0,0
2026-04-10,1057,11,1,0
2026-04-10,1058,12,1,1
2026-04-10,1059,11,0,0
2026-04-10,1060,12,0,0
2026-04-11,1001,26,2,0
2026-04-11,1002,23,2,1
2026-04-11,1003,20,2,0
2026-04-11,1004,24,0,0
2026-04-11,1005,24,1,0
2026-04-11,1006,27,4,0
2026-04-11,1007,22,2,2
2026-04-11,1008,20,0,0
2026-04-11,1009,26,3,1
2026-04-11,1010,33,2,0
2026-04-11,1011,14,2,0
2026-04-11,1012,24,3,1
2026-04-11,1013,16,2,1
2026-04-11,1014,22,2,0
2026-04-11,1015,24,1,1
2026-04-11,1016,20,2,1
2026-04-11,1017,25,3,0
2026-04-11,1018,21,3,0
2026-04-11,1019,19,1,0
2026-04-11,1020,20,1,0
2026-04-11,1021,19,1,0
2026-04-11,1022,25,1,0
2026-04-11,1023,21,0,0
2026-04-11,1024,16,1,0
2026-04-11,1025,19,2,1
2026-04-11,1026,16,0,0
2026-04-11,1027,25,1,1
2026-04-11,1028,20,1,0
2026-04-11,1029,18,0,0
2026-04-11,1030,25,2,1
2026-04-11,1031,24,2,0
2026-04-11,1032,21,1,0
2026-04-11,1033,19,4,1
2026-04-11,1034,19,1,0
2026-04-11,1035,18,2,1
2026-04-11,1036,18,2,1
2026-04-11,1037,26,2,2
2026-04-11,1038,25,2,1
2026-04-11,1039,30,4,2
2026-04-11,1040,34,3,1
2026-04-11,1041,15,1,1
2026-04-11,1042,22,2,1
2026-04-11,1043,17,0,0
2026-04-11,1044,25,1,0
2026-04-11,1045,20,0,0
2026-04-11,1046,18,2,0
2026-04-11,1047,16,2,1
2026-04-11,1048,16,0,0
2026-04-11,1049,14,2,0
2026-04-11,1050,19,3,1
2026-04-11,1051,13,1,0
2026-04-11,1052,13,1,0
2026-04-11,1053,15,0,0
2026-04-11,1054,15,0,0
2026-04-11,1055,13,0,0
2026-04-11,1056,13,0,0
2026-04-11,1057,21,1,0
2026-04-11,1058,21,2,0
2026-04-11,1059,17,1,1
2026-04-11,1060,13,0,0
2026-04-12,1001,23,0,0
2026-04-12,1002,32,3,1
2026-04-12,1003,43,4,0
2026-04-12,1004,26,2,1
2026-04-12,1005,29,4,1
2026-04-12,1006,36,3,1
2026-04-12,1007,28,2,1
2026-04-12,1008,35,3,0
2026-04-12,1009,27,1,1
2026-04-12,1010,29,0,0
2026-04-12,1011,19,3,1
2026-04-12,1012,27,1,0
2026-04-12,1013,30,5,2
2026-04-12,1014,19,1,0
2026-04-12,1015,29,2,2
2026-04-12,1016,24,3,1
2026-04-12,1017,21,1,0
2026-04-12,1018,17,2,0
2026-04-12,1019,16,3,0
2026-04-12,1020,21,1,0
2026-04-12,1021,13,0,0
2026-04-12,1022,20,1,0
2026-04-12,1023,25,2,0
2026-04-12,1024,23,1,0
2026-04-12,1025,15,0,0
2026-04-12,1026,27,1,0
2026-04-12,1027,26,5,0
2026-04-12,1028,31,4,0
2026-04-12,1029,27,2,1
2026-04-12,1030,20,2,1
2026-04-12,1031,23,2,0
2026-04-12,1032,26,0,0
2026-04-12,1033,18,0,0
2026-04-12,1034,23,3,1
2026-04-12,1035,25,1,0
2026-04-12,1036,37,3,0
2026-04-12,1037,29,4,3
2026-04-12,1038,20,0,0
2026-04-12,1039,28,3,0
2026-04-12,1040,21,2,1
2026-04-12,1041,19,1,0
2026-04-12,1042,12,3,1
2026-04-12,1043,14,2,0
2026-04-12,1044,19,2,1
2026-04-12,1045,25,4,0
2026-04-12,1046,20,4,3
2026-04-12,1047,13,0,0
2026-04-12,1048,12,1,0
2026-04-12,1049,17,1,1
2026-04-12,1050,9,0,0
2026-04-12,1051,13,0,0
2026-04-12,1052,18,0,0
2026-04-12,1053,13,1,1
2026-04-12,1054,17,0,0
2026-04-12,1055,15,1,1
2026-04-12,1056,10,0,0
2026-04-12,1057,10,2,0
2026-04-12,1058,20,2,1
2026-04-12,1059,18,1,0
2026-04-12,1060,7,0,0
2026-04-13,1001,40,6,3
2026-04-13,1002,28,2,2
2026-04-13,1003,26,2,1
2026-04-13,1004,29,3,0
2026-04-13,1005,15,0,0
2026-04-13,1006,20,2,1
2026-04-13,1007,30,2,0
2026-04-13,1008,26,1,0
2026-04-13,1009,29,2,1
2026-04-13,1010,24,1,1
2026-04-13,1011,27,1,1
2026-04-13,1012,32,6,2
2026-04-13,1013,21,4,2
2026-04-13,1014,22,4,0
2026-04-13,1015,26,2,1
2026-04-13,1016,16,1,0
2026-04-13,1017,21,4,0
2026-04-13,1018,17,2,1
2026-04-13,1019,31,5,1
2026-04-13,1020,18,0,0
2026-04-13,1021,21,1,0
2026-04-13,1022,23,1,0
2026-04-13,1023,19,4,1
2026-04-13,1024,27,4,1
2026-04-13,1025,19,2,0
2026-04-13,1026,21,1,0
2026-04-13,1027,17,0,0
2026-04-13,1028,16,1,0
2026-04-13,1029,20,1,0
2026-04-13,1030,21,2,0
2026-04-13,1031,30,5,4
2026-04-13,1032,27,4,3
2026-04-13,1033,24,3,0
2026-04-13,1034,27,0,0
2026-04-13,1035,22,1,1
2026-04-13,1036,18,0,0
2026-04-13,1037,32,4,2
2026-04-13,1038,29,3,2
2026-04-13,1039,25,1,0
2026-04-13,1040,25,0,0
2026-04-13,1041,20,4,0
2026-04-13,1042,14,2,0
2026-04-13,1043,24,3,2
2026-04-13,1044,14,1,0
2026-04-13,1045,12,1,0
2026-04-13,1046,17,0,0
2026-04-13,1047,18,2,1
2026-04-13,1048,17,3,1
2026-04-13,1049,18,3,1
2026-04-13,1050,16,1,0
2026-04-13,1051,18,1,0
2026-04-13,1052,13,2,1
2026-04-13,1053,14,0,0
2026-04-13,1054,8,0,0
2026-04-13,1055,15,3,2
2026-04-13,1056,17,1,0
2026-04-13,1057,17,1,1
2026-04-13,1058,15,2,1
2026-04-13,1059,14,0,0
2026-04-13,1060,15,0,0
2026-04-14,1001,21,1,0
2026-04-14,1002,27,0,0
2026-04-14,1003,26,2,0
2026-04-14,1004,28,4,0
2026-04-14,1005,27,0,0
2026-04-14,1006,28,0,0
2026-04-14,1007,27,3,1
2026-04-14,1008,25,4,1
2026-04-14,1009,27,3,0
2026-04-14,1010,17,2,0
2026-04-14,1011,29,0,0
2026-04-14,1012,20,2,0
2026-04-14,1013,24,2,2
2026-04-14,1014,29,6,1
2026-04-14,1015,27,2,0
2026-04-14,1016,24,1,0
2026-04-14,1017,25,3,1
2026-04-14,1018,26,2,0
2026-04-14,1019,22,0,0
2026-04-14,1020,21,3,0
2026-04-14,1021,22,2,0
2026-04-14,1022,18,0,0
2026-04-14,1023,18,0,0
2026-04-14,1024,22,4,1
2026-04-14,1025,21,2,1
2026-04-14,1026,33,1,1
2026-04-14,1027,21,2,1
2026-04-14,1028,14,0,0
2026-04-14,1029,17,2,1
2026-04-14,1030,24,1,0
2026-04-14,1031,20,3,1
2026-04-14,1032,22,2,1
2026-04-14,1033,20,2,0
2026-04-14,1034,29,2,1
2026-04-14,1035,24,1,0
2026-04-14,1036,32,1,0
2026-04-14,1037,34,3,0
2026-04-14,1038,25,3,2
2026-04-14,1039,22,1,0
2026-04-14,1040,27,4,2
2026-04-14,1041,9,0,0
2026-04-14,1042,19,0,0
2026-04-14,1043,14,1,0
2026-04-14,1044,14,1,0
2026-04-14,1045,20,1,0
2026-04-14,1046,14,1,0
2026-04-14,1047,15,2,1
2026-04-14,1048,17,1,1
2026-04-14,1049,15,1,0
2026-04-14,1050,23,2,0
2026-04-14,1051,15,3,1
2026-04-14,1052,22,1,0
2026-04-14,1053,9,1,1
2026-04-14,1054,11,0,0
2026-04-14,1055,19,2,1
2026-04-14,1056,18,1,1
2026-04-14,1057,12,0,0
2026-04-14,1058,8,1,0
2026-04-14,1059,14,1,0
2026-04-14,1060,10,2,0
2026-04-15,1001,28,3,0
2026-04-15,1002,19,2,0
2026-04-15,1003,18,2,1
2026-04-15,1004,31,3,1
2026-04-15,1005,26,3,0
2026-04-15,1006,25,2,1
2026-04-15,1007,21,3,2
2026-04-15,1008,29,1,1
2026-04-15,1009,21,1,0
2026-04-15,1010,35,6,1
2026-04-15,1011,24,1,0
2026-04-15,1012,26,3,1
2026-04-15,1013,24,1,1
2026-04-15,1014,19,2,1
2026-04-15,1015,14,3,1
2026-04-15,1016,22,2,1
2026-04-15,1017,24,2,1
2026-04-15,1018,26,2,1
2026-04-15,1019,29,6,2
2026-04-15,1020,18,2,1
2026-04-15,1021,30,3,1
2026-04-15,1022,23,2,0
2026-04-15,1023,24,0,0
2026-04-15,1024,22,4,0
2026-04-15,1025,24,1,1
2026-04-15,1026,18,3,2
2026-04-15,1027,17,2,0
2026-04-15,1028,28,1,0
2026-04-15,1029,16,1,1
2026-04-15,1030,22,3,0
2026-04-15,1031,30,4,0
2026-04-15,1032,30,3,0
2026-04-15,1033,19,1,1
2026-04-15,1034,25,0,0
2026-04-15,1035,34,0,0
2026-04-15,1036,25,1,0
2026-04-15,1037,24,1,0
2026-04-15,1038,28,2,0
2026-04-15,1039,16,1,1
2026-04-15,1040,26,2,2
2026-04-15,1041,18,2,1
2026-04-15,1042,16,2,1
2026-04-15,1043,18,0,0
2026-04-15,1044,13,0,0
2026-04-15,1045,13,2,1
2026-04-15,1046,22,2,1
2026-04-15,1047,13,2,1
2026-04-15,1048,11,0,0
2026-04-15,1049,17,2,1
2026-04-15,1050,18,3,1
2026-04-15,1051,10,2,0
2026-04-15,1052,17,3,1
2026-04-15,1053,13,1,0
2026-04-15,1054,18,1,0
2026-04-15,1055,15,1,0
2026-04-15,1056,13,0,0
2026-04-15,1057,14,3,2
2026-04-15,1058,14,1,0
2026-04-15,1059,21,0,0
2026-04-15,1060,14,0,0
2026-04-16,1001,26,0,0
2026-04-16,1002,37,4,0
2026-04-16,1003,24,3,0
2026-04-16,1004,28,3,1
2026-04-16,1005,28,2,0
2026-04-16,1006,28,6,4
2026-04-16,1007,30,0,0
2026-04-16,1008,28,2,0
2026-04-16,1009,23,2,1
2026-04-16,1010,24,0,0
2026-04-16,1011,24,1,0
2026-04-16,1012,24,2,2
2026-04-16,1013,28,6,0
2026-04-16,1014,18,1,0
2026-04-16,1015,23,3,1
2026-04-16,1016,26,2,2
2026-04-16,1017,27,1,0
2026-04-16,1018,23,0,0
2026-04-16,1019,19,4,0
2026-04-16,1020,25,1,0
2026-04-16,1021,18,2,1
2026-04-16,1022,20,0,0
2026-04-16,1023,24,1,0
2026-04-16,1024,19,1,1
2026-04-16,1025,25,4,0
2026-04-16,1026,12,1,0
2026-04-16,1027,19,1,0
2026-04-16,1028,24,1,1
2026-04-16,1029,15,0,0
2026-04-16,1030,27,1,1
2026-04-16,1031,26,2,0
2026-04-16,1032,20,1,0
2026-04-16,1033,21,1,0
2026-04-16,1034,24,0,0
2026-04-16,1035,27,3,1
2026-04-16,1036,37,2,0
2026-04-16,1037,25,2,0
2026-04-16,1038,16,1,0
2026-04-16,1039,24,1,0
2026-04-16,1040,14,1,0
2026-04-16,1041,18,1,0
2026-04-16,1042,14,1,0
2026-04-16,1043,21,1,0
2026-04-16,1044,22,2,1
2026-04-16,1045,16,2,0
2026-04-16,1046,18,1,1
2026-04-16,1047,26,3,0
2026-04-16,1048,12,1,1
2026-04-16,1049,13,1,1
2026-04-16,1050,18,1,0
2026-04-16,1051,22,3,1
2026-04-16,1052,11,1,0
2026-04-16,1053,15,0,0
2026-04-16,1054,10,1,0
2026-04-16,1055,16,1,1
2026-04-16,1056,13,0,0
2026-04-16,1057,11,0,0
2026-04-16,1058,4,0,0
2026-04-16,1059,14,0,0
2026-04-16,1060,15,0,0
2026-04-17,1001,38,3,0
2026-04-17,1002,27,4,1
2026-04-17,1003,24,0,0
2026-04-17,1004,25,2,0
2026-04-17,1005,25,5,2
2026-04-17,1006,23,1,0
2026-04-17,1007,25,3,3
2026-04-17,1008,23,4,1
2026-04-17,1009,19,1,0
2026-04-17,1010,21,1,0
2026-04-17,1011,26,4,2
2026-04-17,1012,22,2,0
2026-04-17,1013,20,2,1
2026-04-17,1014,21,5,1
2026-04-17,1015,19,4,0
2026-04-17,1016,28,3,1
2026-04-17,1017,14,1,1
2026-04-17,1018,29,4,1
2026-04-17,1019,27,1,0
2026-04-17,1020,27,3,0
2026-04-17,1021,21,2,0
2026-04-17,1022,17,3,0
2026-04-17,1023,27,3,2
2026-04-17,1024,20,2,0
2026-04-17,1025,23,1,0
2026-04-17,1026,17,0,0
2026-04-17,1027,21,1,0
2026-04-17,1028,18,2,1
2026-04-17,1029,27,1,1
2026-04-17,1030,19,0,0
2026-04-17,1031,23,3,0
2026-04-17,1032,23,1,0
2026-04-17,1033,23,1,1
2026-04-17,1034,27,1,1
2026-04-17,1035,19,4,4
2026-04-17,1036,19,1,0
2026-04-17,1037,23,0,0
2026-04-17,1038,27,1,1
2026-04-17,1039,28,1,0
2026-04-17,1040,27,4,2
2026-04-17,1041,20,1,0
2026-04-17,1042,22,2,1
2026-04-17,1043,24,3,1
2026-04-17,1044,14,0,0
2026-04-17,1045,11,1,0
2026-04-17,1046,10,2,1
2026-04-17,1047,18,0,0
2026-04-17,1048,9,0,0
2026-04-17,1049,19,0,0
2026-04-17,1050,18,0,0
2026-04-17,1051,13,0,0
2026-04-17,1052,5,0,0
2026-04-17,1053,15,1,0
2026-04-17,1054,12,2,1
2026-04-17,1055,12,1,0
2026-04-17,1056,9,0,0
2026-04-17,1057,19,0,0
2026-04-17,1058,13,1,1
2026-04-17,1059,17,2,0
2026-04-17,1060,20,2,0
2026-04-18,1001,27,3,1
2026-04-18,1002,27,2,0
2026-04-18,1003,30,2,1
2026-04-18,1004,16,0,0
2026-04-18,1005,26,2,0
2026-04-18,1006,23,2,0
2026-04-18,1007,33,4,4
2026-04-18,1008,31,3,1
2026-04-18,1009,32,4,0
2026-04-18,1010,29,2,0
2026-04-18,1011,24,4,0
2026-04-18,1012,22,3,3
2026-04-18,1013,24,1,0
2026-04-18,1014,24,2,0
2026-04-18,1015,24,3,1
2026-04-18,1016,20,5,2
2026-04-18,1017,26,2,1
2026-04-18,1018,17,2,1
2026-04-18,1019,28,3,0
2026-04-18,1020,29,2,2
2026-04-18,1021,17,2,1
2026-04-18,1022,35,4,0
2026-04-18,1023,23,3,1
2026-04-18,1024,22,1,1
2026-04-18,1025,24,1,0
2026-04-18,1026,19,3,0
2026-04-18,1027,11,1,0
2026-04-18,1028,14,2,2
2026-04-18,1029,31,2,0
2026-04-18,1030,19,3,1
2026-04-18,1031,33,0,0
2026-04-18,1032,28,1,1
2026-04-18,1033,25,1,1
2026-04-18,1034,23,1,0
2026-04-18,1035,27,2,1
2026-04-18,1036,35,6,1
2026-04-18,1037,21,1,0
2026-04-18,1038,19,0,0
2026-04-18,1039,19,1,1
2026-04-18,1040,23,1,1
2026-04-18,1041,11,1,0
2026-04-18,1042,15,3,1
2026-04-18,1043,21,0,0
2026-04-18,1044,18,2,0
2026-04-18,1045,16,0,0
2026-04-18,1046,15,0,0
2026-04-18,1047,14,1,1
2026-04-18,1048,19,0,0
2026-04-18,1049,15,1,0
2026-04-18,1050,19,2,0
2026-04-18,1051,12,0,0
2026-04-18,1052,13,0,0
2026-04-18,1053,11,1,0
2026-04-18,1054,11,0,0
2026-04-18,1055,17,1,0
2026-04-18,1056,22,1,0
