sales_date,branch_id,sku_id,channel,promotion_id,units_sold,orders,customers,gross_sales,discount_value,net_sales,cost_value
2026-03-16,3,1053,Store,0,1,1,1,52.85,0.0,52.85,29.14
2026-03-16,5,1053,Store,0,2,1,1,105.7,0.0,105.7,58.28
2026-03-16,1,1054,Store,0,1,1,1,54.8,0.0,54.8,39.49
2026-03-16,3,1054,Store,0,1,1,1,54.8,0.0,54.8,39.49
2026-03-16,8,1054,E-commerce,0,1,1,1,54.8,0.0,54.8,39.49
2026-03-16,1,1055,Store,0,2,1,1,73.56,0.0,73.56,53.42
2026-03-16,4,1056,Store,0,1,1,1,41.63,0.0,41.63,22.54
2026-03-16,5,1056,Store,0,1,1,1,41.63,0.0,41.63,22.54
2026-03-16,1,1057,Store,0,1,1,1,108.9,0.0,108.9,67.95
2026-03-16,4,1057,Store,0,1,1,1,108.9,0.0,108.9,67.95
2026-03-16,7,1057,Store,0,1,1,1,108.9,0.0,108.9,67.95
2026-03-16,8,1057,E-commerce,0,1,1,1,108.9,0.0,108.9,67.95
2026-03-16,1,1058,Store,0,2,1,1,100.12,0.0,100.12,67.72
2026-03-16,5,1058,Store,0,1,1,1,50.06,0.0,50.06,33.86
2026-03-16,8,1058,E-commerce,0,1,1,1,50.06,0.0,50.06,33.86
2026-03-16,1,1059,Store,0,1,1,1,37.01,0.0,37.01,28.16
2026-03-16,2,1059,Store,0,1,1,1,37.01,0.0,37.01,28.16
2026-03-16,8,1059,E-commerce,0,1,1,1,37.01,0.0,37.01,28.16
2026-03-16,3,1060,Store,0,1,1,1,55.81,0.0,55.81,42.66
2026-03-16,4,1060,Store,0,1,1,1,55.81,0.0,55.81,42.66
2026-03-16,5,1060,Store,0,2,2,2,111.62,0.0,111.62,85.32
2026-03-16,7,1060,Store,0,2,1,1,111.62,0.0,111.62,85.32
2026-03-16,8,1060,E-commerce,0,2,2,2,111.62,0.0,111.62,85.32
2026-03-17,2,1001,Store,0,2,1,1,80.88,0.0,80.88,58.0
2026-03-17,3,1001,Store,0,2,1,1,80.88,0.0,80.88,58.0
2026-03-17,4,1001,Store,0,1,1,1,40.44,0.0,40.44,29.0
2026-03-17,6,1001,Store,0,1,1,1,40.44,0.0,40.44,29.0
2026-03-17,7,1001,Store,0,1,1,1,40.44,0.0,40.44,29.0
2026-03-17,8,1001,E-commerce,0,2,1,1,80.88,0.0,80.88,58.0
2026-03-17,1,1002,Store,0,3,3,2,234.96,0.0,234.96,158.46
2026-03-17,5,1002,Store,0,2,1,1,156.64,0.0,156.64,105.64
2026-03-17,6,1002,Store,0,4,3,3,313.28,0.0,313.28,211.28
2026-03-17,7,1002,Store,0,1,1,1,78.32,0.0,78.32,52.82
2026-03-17,8,1002,E-commerce,0,1,1,1,78.32,0.0,78.32,52.82
2026-03-17,1,1003,Store,0,2,1,1,81.1,0.0,81.1,47.38
2026-03-17,2,1003,Store,0,4,2,2,162.2,0.0,162.2,94.76
2026-03-17,5,1003,Store,0,1,1,1,40.55,0.0,40.55,23.69
2026-03-17,7,1003,Store,0,1,1,1,40.55,0.0,40.55,23.69
2026-03-17,8,1003,E-commerce,0,2,1,1,81.1,0.0,81.1,47.38
2026-03-17,1,1004,Store,0,2,2,2,113.86,0.0,113.86,72.7
2026-03-17,4,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-03-17,5,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-03-17,8,1004,E-commerce,0,3,2,2,170.79,0.0,170.79,109.05
2026-03-17,1,1005,Store,0,3,2,2,346.38,0.0,346.38,215.16
2026-03-17,3,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-03-17,5,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-03-17,6,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-03-17,8,1005,E-commerce,0,4,2,2,461.84,0.0,461.84,286.88
2026-03-17,1,1006,Store,0,1,1,1,83.76,0.0,83.76,53.18
2026-03-17,2,1006,Store,0,2,1,1,167.52,0.0,167.52,106.36
2026-03-17,3,1006,Store,0,2,1,1,167.52,0.0,167.52,106.36
2026-03-17,5,1006,Store,0,2,1,1,167.52,0.0,167.52,106.36
2026-03-17,6,1006,Store,0,1,1,1,83.76,0.0,83.76,53.18
2026-03-17,1,1007,Store,0,4,3,3,389.0,0.0,389.0,290.64
2026-03-17,2,1007,Store,0,1,1,1,97.25,0.0,97.25,72.66
2026-03-17,3,1007,Store,0,3,3,3,291.75,0.0,291.75,217.98
2026-03-17,4,1007,Store,0,1,1,1,97.25,0.0,97.25,72.66
2026-03-17,5,1007,Store,0,4,3,3,389.0,0.0,389.0,290.64
2026-03-17,6,1007,Store,0,1,1,1,97.25,0.0,97.25,72.66
2026-03-17,1,1008,Store,0,1,1,1,31.68,0.0,31.68,22.33
2026-03-17,3,1008,Store,0,1,1,1,31.68,0.0,31.68,22.33
2026-03-17,4,1008,Store,0,2,1,1,63.36,0.0,63.36,44.66
2026-03-17,7,1008,Store,0,1,1,1,31.68,0.0,31.68,22.33
2026-03-17,8,1008,E-commerce,0,2,1,1,63.36,0.0,63.36,44.66
2026-03-17,2,1009,Store,0,2,1,1,137.78,0.0,137.78,75.3
2026-03-17,5,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-17,6,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-17,7,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-17,8,1009,E-commerce,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-17,1,1010,Store,0,2,2,2,83.82,0.0,83.82,52.9
2026-03-17,2,1010,Store,0,2,1,1,83.82,0.0,83.82,52.9
2026-03-17,4,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
2026-03-17,5,1010,Store,0,2,1,1,83.82,0.0,83.82,52.9
2026-03-17,6,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
2026-03-17,8,1010,E-commerce,0,3,1,1,125.73,0.0,125.73,79.35
2026-03-17,1,1011,Store,0,1,1,1,89.63,0.0,89.63,57.96
2026-03-17,3,1011,Store,0,2,2,2,179.26,0.0,179.26,115.92
2026-03-17,5,1011,Store,0,1,1,1,89.63,0.0,89.63,57.96
2026-03-17,6,1011,Store,0,1,1,1,89.63,0.0,89.63,57.96
2026-03-17,2,1012,Store,0,3,2,2,73.08,0.0,73.08,54.54
2026-03-17,3,1012,Store,0,3,3,3,73.08,0.0,73.08,54.54
2026-03-17,6,1012,Store,0,1,1,1,24.36,0.0,24.36,18.18
2026-03-17,1,1013,Store,0,1,1,1,29.91,0.0,29.91,16.53
2026-03-17,2,1013,Store,0,2,1,1,59.82,0.0,59.82,33.06
2026-03-17,4,1013,Store,0,2,1,1,59.82,0.0,59.82,33.06
2026-03-17,5,1013,Store,0,3,1,1,89.73,0.0,89.73,49.59
2026-03-17,6,1013,Store,0,1,1,1,29.91,0.0,29.91,16.53
2026-03-17,8,1013,E-commerce,0,2,1,1,59.82,0.0,59.82,33.06
2026-03-17,2,1014,Store,0,1,1,1,9.18,0.0,9.18,6.74
2026-03-17,3,1014,Store,0,2,1,1,18.36,0.0,18.36,13.48
2026-03-17,4,1014,Store,0,2,1,1,18.36,0.0,18.36,13.48
2026-03-17,5,1014,Store,0,1,1,1,9.18,0.0,9.18,6.74
2026-03-17,6,1014,Store,0,1,1,1,9.18,0.0,9.18,6.74
2026-03-17,7,1014,Store,0,3,1,1,27.54,0.0,27.54,20.22
2026-03-17,8,1014,E-commerce,0,3,2,2,27.54,0.0,27.54,20.22
2026-03-17,1,1015,Store,0,1,1,1,81.66,0.0,81.66,51.52
2026-03-17,2,1015,Store,0,1,1,1,81.66,0.0,81.66,51.52
2026-03-17,5,1015,Store,0,4,2,2,326.64,0.0,326.64,206.08
2026-03-17,6,1015,Store,0,1,1,1,81.66,0.0,81.66,51.52
2026-03-17,2,1016,Store,0,1,1,1,102.87,0.0,102.87,74.41
2026-03-17,3,1016,Store,0,3,2,2,308.61,0.0,308.61,223.23
2026-03-17,5,1016,Store,0,2,2,2,205.74,0.0,205.74,148.82
2026-03-17,6,1016,Store,0,1,1,1,102.87,0.0,102.87,74.41
2026-03-17,1,1017,Store,0,2,1,1,131.2,0.0,131.2,97.34
2026-03-17,4,1017,Store,0,1,1,1,65.6,0.0,65.6,48.67
2026-03-17,5,1017,Store,0,3,2,2,196.8,0.0,196.8,146.01
2026-03-17,8,1017,E-commerce,0,2,2,2,131.2,0.0,131.2,97.34
2026-03-17,1,1018,Store,0,3,1,1,44.25,0.0,44.25,27.63
2026-03-17,5,1018,Store,0,1,1,1,14.75,0.0,14.75,9.21
2026-03-17,6,1018,Store,0,1,1,1,14.75,0.0,14.75,9.21
2026-03-17,8,1018,E-commerce,0,5,4,4,73.75,0.0,73.75,46.05
2026-03-17,1,1019,Store,0,1,1,1,52.51,0.0,52.51,34.92
2026-03-17,4,1019,Store,0,1,1,1,52.51,0.0,52.51,34.92
2026-03-17,5,1019,Store,0,1,1,1,52.51,0.0,52.51,34.92
2026-03-17,1,1020,Store,0,2,1,1,219.8,0.0,219.8,128.48
2026-03-17,2,1020,Store,0,1,1,1,109.9,0.0,109.9,64.24
2026-03-17,6,1020,Store,0,2,1,1,219.8,0.0,219.8,128.48
2026-03-17,1,1021,Store,0,1,1,1,66.19,0.0,66.19,37.03
2026-03-17,2,1021,Store,0,3,2,2,198.57,0.0,198.57,111.09
2026-03-17,3,1021,Store,0,3,2,2,198.57,0.0,198.57,111.09
2026-03-17,4,1021,Store,0,2,1,1,132.38,0.0,132.38,74.06
2026-03-17,6,1021,Store,0,1,1,1,66.19,0.0,66.19,37.03
2026-03-17,1,1022,Store,0,1,1,1,87.53,0.0,87.53,62.96
2026-03-17,2,1022,Store,0,1,1,1,87.53,0.0,87.53,62.96
2026-03-17,3,1022,Store,0,1,1,1,87.53,0.0,87.53,62.96
2026-03-17,4,1022,Store,0,1,1,1,87.53,0.0,87.53,62.96
2026-03-17,6,1022,Store,0,2,2,2,175.06,0.0,175.06,125.92
2026-03-17,7,1022,Store,0,1,1,1,87.53,0.0,87.53,62.96
2026-03-17,8,1022,E-commerce,0,1,1,1,87.53,0.0,87.53,62.96
2026-03-17,2,1023,Store,0,2,1,1,140.12,0.0,140.12,95.8
2026-03-17,3,1023,Store,0,1,1,1,70.06,0.0,70.06,47.9
2026-03-17,4,1023,Store,0,1,1,1,70.06,0.0,70.06,47.9
2026-03-17,5,1023,Store,0,1,1,1,70.06,0.0,70.06,47.9
2026-03-17,7,1023,Store,0,1,1,1,70.06,0.0,70.06,47.9
2026-03-17,8,1023,E-commerce,0,1,1,1,70.06,0.0,70.06,47.9
2026-03-17,1,1024,Store,0,1,1,1,84.28,0.0,84.28,47.65
2026-03-17,2,1024,Store,0,3,1,1,252.84,0.0,252.84,142.95
2026-03-17,3,1024,Store,0,3,1,1,252.84,0.0,252.84,142.95
2026-03-17,5,1024,Store,0,1,1,1,84.28,0.0,84.28,47.65
2026-03-17,7,1024,Store,0,4,2,2,337.12,0.0,337.12,190.6
2026-03-17,8,1024,E-commerce,0,3,1,1,252.84,0.0,252.84,142.95
2026-03-17,4,1025,Store,0,2,1,1,141.86,0.0,141.86,95.74
2026-03-17,5,1025,Store,0,1,1,1,70.93,0.0,70.93,47.87
2026-03-17,7,1025,Store,0,1,1,1,70.93,0.0,70.93,47.87
2026-03-17,8,1025,E-commerce,0,2,1,1,141.86,0.0,141.86,95.74
2026-03-17,1,1026,Store,0,2,1,1,26.84,0.0,26.84,17.92
2026-03-17,2,1026,Store,0,1,1,1,13.42,0.0,13.42,8.96
2026-03-17,3,1026,Store,0,2,1,1,26.84,0.0,26.84,17.92
2026-03-17,4,1026,Store,0,1,1,1,13.42,0.0,13.42,8.96
2026-03-17,7,1026,Store,0,1,1,1,13.42,0.0,13.42,8.96
2026-03-17,8,1026,E-commerce,0,1,1,1,13.42,0.0,13.42,8.96
2026-03-17,1,1027,Store,0,1,1,1,53.02,0.0,53.02,29.87
2026-03-17,5,1027,Store,0,1,1,1,53.02,0.0,53.02,29.87
2026-03-17,2,1028,Store,0,1,1,1,49.86,0.0,49.86,37.16
2026-03-17,3,1028,Store,0,2,1,1,99.72,0.0,99.72,74.32
2026-03-17,4,1028,Store,0,1,1,1,49.86,0.0,49.86,37.16
2026-03-17,6,1028,Store,0,1,1,1,49.86,0.0,49.86,37.16
2026-03-17,8,1028,E-commerce,0,1,1,1,49.86,0.0,49.86,37.16
2026-03-17,1,1029,Store,0,1,1,1,53.3,0.0,53.3,30.03
2026-03-17,3,1029,Store,0,1,1,1,53.3,0.0,53.3,30.03
2026-03-17,1,1030,Store,0,1,1,1,67.94,0.0,67.94,47.85
2026-03-17,2,1030,Store,0,1,1,1,67.94,0.0,67.94,47.85
2026-03-17,3,1030,Store,0,3,2,2,203.82,0.0,203.82,143.55
2026-03-17,4,1030,Store,0,1,1,1,67.94,0.0,67.94,47.85
2026-03-17,5,1030,Store,0,1,1,1,67.94,0.0,67.94,47.85
2026-03-17,8,1030,E-commerce,0,1,1,1,67.94,0.0,67.94,47.85
2026-03-17,2,1031,Store,6,2,1,1,50.38,12.6,37.78,36.36
2026-03-17,3,1031,Store,6,3,1,1,75.57,18.89,56.68,54.54
2026-03-17,4,1031,Store,6,2,1,1,50.38,12.6,37.78,36.36
2026-03-17,6,1031,Store,6,2,2,2,50.38,12.6,37.78,36.36
2026-03-17,7,1031,Store,6,1,1,1,25.19,6.3,18.89,18.18
2026-03-17,8,1031,E-commerce,6,1,1,1,25.19,6.3,18.89,18.18
2026-03-17,2,1032,Store,6,1,1,1,50.04,12.51,37.53,27.95
2026-03-17,3,1032,Store,6,3,2,2,150.12,37.53,112.59,83.85
2026-03-17,4,1032,Store,6,3,2,2,150.12,37.53,112.59,83.85
2026-03-17,5,1032,Store,6,1,1,1,50.04,12.51,37.53,27.95
2026-03-17,7,1032,Store,6,1,1,1,50.04,12.51,37.53,27.95
2026-03-17,8,1032,E-commerce,6,1,1,1,50.04,12.51,37.53,27.95
2026-03-17,3,1033,Store,6,3,1,1,334.47,83.62,250.85,186.78
2026-03-17,4,1033,Store,6,3,1,1,334.47,83.62,250.85,186.78
2026-03-17,5,1033,Store,6,2,1,1,222.98,55.74,167.24,124.52
2026-03-17,6,1033,Store,6,2,1,1,222.98,55.74,167.24,124.52
2026-03-17,1,1034,Store,6,3,2,2,76.17,19.04,57.13,42.54
2026-03-17,2,1034,Store,6,3,1,1,76.17,19.04,57.13,42.54
2026-03-17,3,1034,Store,6,1,1,1,25.39,6.35,19.04,14.18
2026-03-17,4,1034,Store,6,1,1,1,25.39,6.35,19.04,14.18
2026-03-17,6,1034,Store,6,1,1,1,25.39,6.35,19.04,14.18
2026-03-17,7,1034,Store,6,1,1,1,25.39,6.35,19.04,14.18
2026-03-17,8,1034,E-commerce,6,1,1,1,25.39,6.35,19.04,14.18
2026-03-17,1,1035,Store,6,4,3,3,186.56,46.64,139.92,112.16
2026-03-17,3,1035,Store,6,1,1,1,46.64,11.66,34.98,28.04
2026-03-17,4,1035,Store,6,1,1,1,46.64,11.66,34.98,28.04
2026-03-17,5,1035,Store,6,4,2,2,186.56,46.64,139.92,112.16
2026-03-17,6,1035,Store,6,3,3,3,139.92,34.98,104.94,84.12
2026-03-17,1,1036,Store,6,3,2,2,347.49,86.87,260.62,192.72
2026-03-17,2,1036,Store,6,7,3,3,810.81,202.7,608.11,449.68
2026-03-17,3,1036,Store,6,3,2,2,347.49,86.87,260.62,192.72
2026-03-17,5,1036,Store,6,2,2,2,231.66,57.91,173.75,128.48
2026-03-17,8,1036,E-commerce,6,1,1,1,115.83,28.96,86.87,64.24
2026-03-17,1,1037,Store,6,2,2,2,104.26,26.07,78.19,75.06
2026-03-17,4,1037,Store,6,2,1,1,104.26,26.07,78.19,75.06
2026-03-17,5,1037,Store,6,1,1,1,52.13,13.03,39.1,37.53
2026-03-17,7,1037,Store,6,1,1,1,52.13,13.03,39.1,37.53
2026-03-17,1,1038,Store,6,2,1,1,107.72,26.93,80.79,81.32
2026-03-17,3,1038,Store,6,1,1,1,53.86,13.46,40.4,40.66
2026-03-17,4,1038,Store,6,2,1,1,107.72,26.93,80.79,81.32
2026-03-17,5,1038,Store,6,3,3,2,161.58,40.39,121.19,121.98
2026-03-17,8,1038,E-commerce,6,1,1,1,53.86,13.46,40.4,40.66
2026-03-17,1,1039,Store,6,3,1,1,401.1,100.27,300.83,218.25
2026-03-17,3,1039,Store,6,2,1,1,267.4,66.85,200.55,145.5
2026-03-17,4,1039,Store,6,2,1,1,267.4,66.85,200.55,145.5
2026-03-17,5,1039,Store,6,1,1,1,133.7,33.42,100.28,72.75
2026-03-17,6,1039,Store,6,3,2,2,401.1,100.27,300.83,218.25
2026-03-17,7,1039,Store,6,1,1,1,133.7,33.42,100.28,72.75
2026-03-17,8,1039,E-commerce,6,3,2,2,401.1,100.27,300.83,218.25
2026-03-17,2,1040,Store,6,2,1,1,103.6,25.9,77.7,56.62
2026-03-17,3,1040,Store,6,1,1,1,51.8,12.95,38.85,28.31
2026-03-17,5,1040,Store,6,2,1,1,103.6,25.9,77.7,56.62
2026-03-17,6,1040,Store,6,3,2,2,155.4,38.85,116.55,84.93
2026-03-17,7,1040,Store,6,2,1,1,103.6,25.9,77.7,56.62
2026-03-17,8,1040,E-commerce,6,2,2,2,103.6,25.9,77.7,56.62
2026-03-17,2,1041,Store,0,1,1,1,132.17,0.0,132.17,71.5
2026-03-17,8,1041,E-commerce,0,2,1,1,264.34,0.0,264.34,143.0
2026-03-17,2,1042,Store,0,1,1,1,15.49,0.0,15.49,9.84
2026-03-17,4,1042,Store,0,1,1,1,15.49,0.0,15.49,9.84
2026-03-17,5,1042,Store,0,2,1,1,30.98,0.0,30.98,19.68
2026-03-17,7,1042,Store,0,1,1,1,15.49,0.0,15.49,9.84
2026-03-17,8,1042,E-commerce,0,2,1,1,30.98,0.0,30.98,19.68
2026-03-17,1,1043,Store,0,1,1,1,102.75,0.0,102.75,61.37
2026-03-17,2,1043,Store,0,2,1,1,205.5,0.0,205.5,122.74
2026-03-17,3,1043,Store,0,3,2,2,308.25,0.0,308.25,184.11
2026-03-17,4,1043,Store,0,1,1,1,102.75,0.0,102.75,61.37
2026-03-17,8,1043,E-commerce,0,1,1,1,102.75,0.0,102.75,61.37
2026-03-17,1,1044,Store,0,2,1,1,137.56,0.0,137.56,95.78
2026-03-17,2,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-03-17,3,1044,Store,0,2,1,1,137.56,0.0,137.56,95.78
2026-03-17,4,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-03-17,5,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-03-17,7,1044,Store,0,2,1,1,137.56,0.0,137.56,95.78
2026-03-17,8,1044,E-commerce,0,1,1,1,68.78,0.0,68.78,47.89
2026-03-17,2,1045,Store,0,1,1,1,68.32,0.0,68.32,37.33
2026-03-17,6,1045,Store,0,2,1,1,136.64,0.0,136.64,74.66
2026-03-17,8,1045,E-commerce,0,1,1,1,68.32,0.0,68.32,37.33
2026-03-17,1,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-03-17,3,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-03-17,4,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-03-17,6,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-03-17,8,1046,E-commerce,0,2,2,2,186.28,0.0,186.28,108.8
2026-03-17,1,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-03-17,6,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-03-17,7,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-03-17,2,1048,Store,0,2,1,1,97.28,0.0,97.28,56.8
2026-03-17,3,1048,Store,0,1,1,1,48.64,0.0,48.64,28.4
2026-03-17,6,1048,Store,0,1,1,1,48.64,0.0,48.64,28.4
2026-03-17,1,1049,Store,0,1,1,1,85.51,0.0,85.51,60.0
2026-03-17,2,1049,Store,0,1,1,1,85.51,0.0,85.51,60.0
2026-03-17,3,1049,Store,0,2,1,1,171.02,0.0,171.02,120.0
2026-03-17,4,1049,Store,0,1,1,1,85.51,0.0,85.51,60.0
2026-03-17,5,1049,Store,0,1,1,1,85.51,0.0,85.51,60.0
2026-03-17,8,1049,E-commerce,0,2,2,2,171.02,0.0,171.02,120.0
2026-03-17,2,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-03-17,5,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-03-17,6,1050,Store,0,2,1,1,227.72,0.0,227.72,132.94
2026-03-17,1,1051,Store,0,1,1,1,105.77,0.0,105.77,63.84
2026-03-17,2,1051,Store,0,2,1,1,211.54,0.0,211.54,127.68
2026-03-17,3,1051,Store,0,1,1,1,105.77,0.0,105.77,63.84
2026-03-17,5,1051,Store,0,2,1,1,211.54,0.0,211.54,127.68
2026-03-17,1,1052,Store,0,2,2,2,132.08,0.0,132.08,90.58
2026-03-17,6,1052,Store,0,1,1,1,66.04,0.0,66.04,45.29
2026-03-17,7,1052,Store,0,1,1,1,66.04,0.0,66.04,45.29
2026-03-17,8,1052,E-commerce,0,2,1,1,132.08,0.0,132.08,90.58
2026-03-17,1,1053,Store,0,1,1,1,52.85,0.0,52.85,29.14
2026-03-17,2,1053,Store,0,1,1,1,52.85,0.0,52.85,29.14
2026-03-17,4,1053,Store,0,1,1,1,52.85,0.0,52.85,29.14
2026-03-17,8,1053,E-commerce,0,1,1,1,52.85,0.0,52.85,29.14
2026-03-17,1,1054,Store,0,1,1,1,54.8,0.0,54.8,39.49
2026-03-17,4,1054,Store,0,1,1,1,54.8,0.0,54.8,39.49
2026-03-17,5,1054,Store,0,1,1,1,54.8,0.0,54.8,39.49
2026-03-17,8,1054,E-commerce,0,1,1,1,54.8,0.0,54.8,39.49
2026-03-17,2,1055,Store,0,1,1,1,36.78,0.0,36.78,26.71
2026-03-17,3,1055,Store,0,1,1,1,36.78,0.0,36.78,26.71
2026-03-17,6,1055,Store,0,1,1,1,36.78,0.0,36.78,26.71
2026-03-17,7,1055,Store,0,1,1,1,36.78,0.0,36.78,26.71
2026-03-17,8,1055,E-commerce,0,1,1,1,36.78,0.0,36.78,26.71
2026-03-17,2,1056,Store,0,1,1,1,41.63,0.0,41.63,22.54
2026-03-17,3,1056,Store,0,1,1,1,41.63,0.0,41.63,22.54
2026-03-17,5,1056,Store,0,2,1,1,83.26,0.0,83.26,45.08
2026-03-17,1,1057,Store,0,1,1,1,108.9,0.0,108.9,67.95
2026-03-17,2,1057,Store,0,1,1,1,108.9,0.0,108.9,67.95
2026-03-17,4,1057,Store,0,1,1,1,108.9,0.0,108.9,67.95
2026-03-17,3,1058,Store,0,3,2,2,150.18,0.0,150.18,101.58
2026-03-17,5,1058,Store,0,1,1,1,50.06,0.0,50.06,33.86
2026-03-17,7,1058,Store,0,1,1,1,50.06,0.0,50.06,33.86
2026-03-17,8,1058,E-commerce,0,1,1,1,50.06,0.0,50.06,33.86
2026-03-17,5,1059,Store,0,1,1,1,37.01,0.0,37.01,28.16
2026-03-17,4,1060,Store,0,1,1,1,55.81,0.0,55.81,42.66
2026-03-17,5,1060,Store,0,1,1,1,55.81,0.0,55.81,42.66
2026-03-17,6,1060,Store,0,2,2,2,111.62,0.0,111.62,85.32
2026-03-18,1,1001,Store,0,2,2,2,80.88,0.0,80.88,58.0
2026-03-18,2,1001,Store,0,2,2,2,80.88,0.0,80.88,58.0
2026-03-18,3,1001,Store,0,2,2,2,80.88,0.0,80.88,58.0
2026-03-18,4,1001,Store,0,2,1,1,80.88,0.0,80.88,58.0
2026-03-18,6,1001,Store,0,1,1,1,40.44,0.0,40.44,29.0
2026-03-18,8,1001,E-commerce,0,1,1,1,40.44,0.0,40.44,29.0
2026-03-18,1,1002,Store,0,5,3,2,391.6,0.0,391.6,264.1
2026-03-18,2,1002,Store,0,2,1,1,156.64,0.0,156.64,105.64
2026-03-18,3,1002,Store,0,3,2,2,234.96,0.0,234.96,158.46
2026-03-18,4,1002,Store,0,2,1,1,156.64,0.0,156.64,105.64
2026-03-18,5,1002,Store,0,1,1,1,78.32,0.0,78.32,52.82
2026-03-18,8,1002,E-commerce,0,4,2,2,313.28,0.0,313.28,211.28
2026-03-18,1,1003,Store,0,1,1,1,40.55,0.0,40.55,23.69
2026-03-18,3,1003,Store,0,2,1,1,81.1,0.0,81.1,47.38
2026-03-18,6,1003,Store,0,1,1,1,40.55,0.0,40.55,23.69
2026-03-18,7,1003,Store,0,1,1,1,40.55,0.0,40.55,23.69
2026-03-18,1,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-03-18,3,1004,Store,0,5,4,4,284.65,0.0,284.65,181.75
2026-03-18,5,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-03-18,6,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-03-18,7,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-03-18,8,1004,E-commerce,0,2,1,1,113.86,0.0,113.86,72.7
2026-03-18,1,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-03-18,2,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-03-18,4,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-03-18,5,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-03-18,6,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-03-18,8,1005,E-commerce,0,6,4,3,692.76,0.0,692.76,430.32
2026-03-18,2,1006,Store,0,1,1,1,83.76,0.0,83.76,53.18
2026-03-18,3,1006,Store,0,2,2,2,167.52,0.0,167.52,106.36
2026-03-18,4,1006,Store,0,1,1,1,83.76,0.0,83.76,53.18
2026-03-18,6,1006,Store,0,1,1,1,83.76,0.0,83.76,53.18
2026-03-18,7,1006,Store,0,2,2,2,167.52,0.0,167.52,106.36
2026-03-18,8,1006,E-commerce,0,2,1,1,167.52,0.0,167.52,106.36
2026-03-18,1,1007,Store,0,1,1,1,97.25,0.0,97.25,72.66
2026-03-18,2,1007,Store,0,3,2,2,291.75,0.0,291.75,217.98
2026-03-18,4,1007,Store,0,3,1,1,291.75,0.0,291.75,217.98
2026-03-18,5,1007,Store,0,3,2,2,291.75,0.0,291.75,217.98
2026-03-18,6,1007,Store,0,1,1,1,97.25,0.0,97.25,72.66
2026-03-18,7,1007,Store,0,2,2,2,194.5,0.0,194.5,145.32
2026-03-18,3,1008,Store,0,4,3,3,126.72,0.0,126.72,89.32
2026-03-18,4,1008,Store,0,1,1,1,31.68,0.0,31.68,22.33
2026-03-18,5,1008,Store,0,2,1,1,63.36,0.0,63.36,44.66
2026-03-18,6,1008,Store,0,1,1,1,31.68,0.0,31.68,22.33
2026-03-18,8,1008,E-commerce,0,3,3,3,95.04,0.0,95.04,66.99
2026-03-18,1,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-18,2,1009,Store,0,3,2,2,206.67,0.0,206.67,112.95
2026-03-18,3,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-18,4,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-18,6,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-18,8,1009,E-commerce,0,1,1,1,68.89,0.0,68.89,37.65
2026-03-18,2,1010,Store,0,3,2,2,125.73,0.0,125.73,79.35
2026-03-18,4,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
2026-03-18,5,1010,Store,0,2,1,1,83.82,0.0,83.82,52.9
2026-03-18,6,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
